name,weather,humidity,temp,speed,grnd_level,dt,hour
1715,Harnai,Clear,40,308.31,2.71,904,2024-07-26 15:40:58,15
1716,Hinganghāt,Rain,88,299.38,5.72,975,2024-07-26 15:40:58,15
1717,Hingoli,Clouds,82,298.37,8.35,950,2024-07-26 15:38:09,15
1718,Hīrāpur Hamesha,Rain,92,298.8,4.26,960,2024-07-26 15:40:59,15
1719,Hīrāpur Hamesha,Rain,92,298.8,4.26,960,2024-07-26 15:40:59,15
1720,Ichalkaranji,Clouds,80,299.08,9.23,945,2024-07-26 15:38:31,15
1721,Igatpuri,Clouds,90,297.22,8.25,939,2024-07-26 15:40:29,15
1722,Indāpur,Clouds,87,300.17,4.94,1003,2024-07-26 15:39:24,15
1723,Jaisingpur,Clouds,79,299.29,9.7,945,2024-07-26 15:41:00,15
1724,Jalgaon,Clouds,78,300.61,7.26,976,2024-07-26 15:39:14,15
1725,Jalgaon Jamod,Clouds,88,298.85,6.19,966,2024-07-26 15:40:15,15
1726,Jalkot,Clear,42,310.37,3.73,915,2024-07-26 15:37:57,15
1727,Jālna,Rain,72,299.87,8.63,946,2024-07-26 15:39:16,15
1728,Jamkhed,Clouds,78,297.2,8.1,937,2024-07-26 15:41:04,15
1729,Giohar,Clouds,52,302.24,8.26,1002,2024-07-26 15:40:43,15
1730,Jaysingpur,Clouds,79,299.29,9.69,944,2024-07-26 15:41:10,15
1731,Jejūri,Clouds,76,296.77,7.93,927,2024-07-26 15:41:10,15
1732,Jintūr,Clouds,80,298.47,7.46,952,2024-07-26 15:41:12,15
1733,Juhu,Clouds,83,301.2,5.14,1003,2024-07-26 15:41:12,15
1734,Junnar,Clouds,81,298.53,9.43,929,2024-07-26 15:40:10,15
1735,Kadegaon,Clouds,83,297.13,6.98,930,2024-07-26 15:41:14,15
1736,Kadus,Clouds,83,298.5,9.86,933,2024-07-26 15:41:14,15
1737,Kāgal,Clouds,82,298.37,8.14,944,2024-07-26 15:41:15,15
1738,Kaij,Clouds,84,296.33,8.75,929,2024-07-26 15:36:27,15
1739,Kalamb,Clouds,76,299.57,10.58,934,2024-07-26 15:41:16,15
1740,Kalamboli,Clouds,87,301.18,6.68,1003,2024-07-26 15:41:18,15
1741,Kalamnūri,Clouds,83,298.31,8.7,950,2024-07-26 15:41:18,15
1742,Kalas,Clouds,70,298.57,8.91,942,2024-07-26 15:41:18,15
1743,Kalmeshwar,Clouds,88,300.94,6.36,960,2024-07-26 15:37:41,15
1744,Kālundri,Clouds,87,301.15,6.37,1003,2024-07-26 15:41:20,15
1745,Kalyān,Clouds,85,301.12,6.29,1002,2024-07-26 15:36:23,15
1746,Kalyani Nagar,Clouds,72,299.52,9.65,943,2024-07-26 15:41:20,15
1747,Kamargaon,Clouds,95,294.93,3.96,923,2024-07-26 15:41:21,15
1748,Kamptee,Rain,86,301.32,5.92,966,2024-07-26 15:41:22,15
1749,Kāndri,Clouds,90,300.91,4.88,959,2024-07-26 15:41:22,15
1750,Kankauli,Rain,81,301.33,5.61,1001,2024-07-26 15:39:46,15
1751,Kannad,Clouds,71,300.12,10.24,932,2024-07-26 15:41:23,15
1752,Karad,Clouds,85,297.45,5.58,942,2024-07-26 15:39:16,15
1753,Karajagi,Clouds,83,297.44,4.99,953,2024-07-26 15:41:24,15
1754,Kāranja,Clouds,80,300.24,8.16,954,2024-07-26 15:39:30,15
1755,Karjat,Clouds,91,300.01,4.98,998,2024-07-26 15:36:59,15
1756,Karmāla,Clouds,73,298.28,8.12,943,2024-07-26 15:41:28,15
1757,Kasara,Clouds,89,299.17,7.44,972,2024-07-26 15:41:28,15
1758,Kati,Rain,93,295.21,2.34,965,2024-07-26 15:41:29,15
1759,Kātol,Clouds,94,298.03,6.13,952,2024-07-26 15:41:29,15
1760,Khadki,Clouds,74,299.36,9.6,942,2024-07-26 15:41:31,15
1761,Khalapur,Clouds,91,299.85,4.87,996,2024-07-26 15:41:31,15
1762,Khāmgaon,Clouds,80,300.07,7.1,963,2024-07-26 15:39:22,15
1763,Khānāpur,Clouds,83,298.94,7.57,935,2024-07-26 15:37:38,15
1764,Khandala,Clouds,77,296.31,4.79,922,2024-07-26 15:39:24,15
1765,Khāpa,Clouds,90,301.12,4.93,963,2024-07-26 15:41:33,15
1766,Kharakvasla,Clouds,78,298.46,8.12,941,2024-07-26 15:40:50,15
1767,Kharda,Clouds,85,296.88,7.78,948,2024-07-26 15:41:35,15
1768,Kharghar,Clouds,86,301.14,6.98,1002,2024-07-26 15:41:35,15
1769,Khed,Clouds,84,300.95,4.96,1003,2024-07-26 15:41:37,15
1770,Khetia,Clouds,74,302.57,7.63,977,2024-07-26 15:41:38,15
1771,Khoni,Clear,61,300.7,1.03,989,2024-07-26 15:41:38,15
1772,Khopoli,Clouds,92,298.98,5.21,982,2024-07-26 15:41:40,15
1773,Khuldābād,Clouds,72,298.66,10.72,914,2024-07-26 15:41:41,15
1774,Kinwat,Rain,88,298.08,7.89,966,2024-07-26 15:41:43,15
1775,Kodoli,Clouds,88,297.41,6.48,944,2024-07-26 15:41:43,15
1776,Kolhāpur,Clouds,86,297.82,7.07,945,2024-07-26 15:38:31,15
1777,Kondalwādi,Clouds,91,296.58,7.62,962,2024-07-26 15:41:43,15
1778,Kondhali,Clouds,92,300.16,6.37,947,2024-07-26 15:41:44,15
1779,Kopar Khairane,Clouds,83,301.16,5.14,1002,2024-07-26 15:41:45,15
1780,Kopargaon,Clouds,70,300.84,10.96,948,2024-07-26 15:41:45,15
1781,Korādi,Haze,94,301.16,2.57,964,2024-07-26 15:41:47,15
1782,Koregaon,Clouds,71,299.94,10.86,942,2024-07-26 15:41:48,15
1783,Kudāl,Clouds,82,301.28,6.27,1003,2024-07-26 15:41:49,15
1784,Kurandvād,Clouds,77,299.52,9.81,946,2024-07-26 15:41:44,15
1785,Kurduvādi,Clouds,81,297.34,6.35,948,2024-07-26 15:39:28,15
1786,Kusumba,Clouds,84,299.73,5.98,969,2024-07-26 15:41:52,15
1787,Lānja,Clouds,84,300.41,5.4,989,2024-07-26 15:41:54,15
1788,Lāsalgaon,Clouds,74,299.91,11.71,937,2024-07-26 15:41:55,15
1789,Latur,Clouds,87,295.88,6.69,933,2024-07-26 15:39:34,15
1790,Lavasa,Clouds,91,295.69,5.27,925,2024-07-26 15:41:55,15
1791,Lohogaon,Clouds,73,299.32,10.07,938,2024-07-26 15:41:56,15
1792,Lonār,Clouds,74,299.41,9.79,937,2024-07-26 15:41:46,15
1793,Lonavla,Clouds,92,296.39,6.24,936,2024-07-26 15:40:22,15
1794,Mahābaleshwar,Clouds,89,291.36,4.52,858,2024-07-26 15:40:51,15
1795,Mahād,Clouds,90,299.91,3.99,1004,2024-07-26 15:40:22,15
1796,Maindargi,Clouds,88,296.51,6.17,954,2024-07-26 15:42:05,15
1797,Mājalgaon,Clouds,82,297.76,7.54,956,2024-07-26 15:41:45,15
1798,Mākhjan,Clouds,82,301.23,4.56,1003,2024-07-26 15:42:05,15
1799,Malegaon,Clouds,69,300.48,8.92,954,2024-07-26 15:41:51,15
1800,Malkāpur,Clouds,85,299.44,5.85,972,2024-07-26 15:41:00,15
1801,Mālvan,Clouds,82,301.3,9.06,1005,2024-07-26 15:39:26,15
1802,Manchar,Clouds,77,299.15,10.66,929,2024-07-26 15:42:08,15
1803,Mandhal,Clouds,44,309.89,5.59,993,2024-07-26 15:42:09,15
1804,Mandwa,Clouds,87,299.34,5.98,974,2024-07-26 15:42:09,15
1805,Mangaon,Clouds,87,300.29,5.21,1003,2024-07-26 15:38:48,15
1806,Mangrūl Pīr,Clouds,77,300.62,8.85,952,2024-07-26 15:39:46,15
1807,Mājalgaon,Clouds,82,297.76,7.54,956,2024-07-26 15:42:11,15
1808,Mankhurd,Clouds,83,301.16,5.14,1002,2024-07-26 15:42:12,15
1809,Manmād,Clouds,73,300.03,11.48,939,2024-07-26 15:37:31,15
1810,Manor,Clouds,88,300.45,7.29,1000,2024-07-26 15:42:12,15
1811,Mansar,Clouds,89,301.0,4.99,961,2024-07-26 15:42:13,15
1812,Mānwat,Clouds,83,297.75,7.27,954,2024-07-26 15:41:45,15
1813,Mātherān,Clouds,89,296.3,5.13,921,2024-07-26 15:42:16,15
1814,Mehekar,Clouds,75,299.91,9.97,941,2024-07-26 15:41:45,15
1815,Mehergaon,Clouds,68,301.75,10.49,963,2024-07-26 15:42:17,15
1816,Mehkar,Clouds,75,299.84,9.97,940,2024-07-26 15:42:17,15
1817,Mhasla,Clouds,86,300.84,6.06,1002,2024-07-26 15:42:17,15
1818,Mhāsvād,Clouds,81,297.03,9.3,938,2024-07-26 15:42:18,15
1819,Miraj,Clouds,78,299.32,9.98,944,2024-07-26 15:41:36,15
1820,Mohadi,Clouds,83,298.56,10.68,936,2024-07-26 15:42:18,15
1821,Mol,Clear,44,297.57,2.01,1005,2024-07-26 15:42:19,15
1822,Mohpa,Clouds,90,300.79,5.83,958,2024-07-26 15:42:19,15
1823,Moram,Clouds,86,296.17,8.32,939,2024-07-26 15:42:20,15
1824,Morsi,Clouds,93,298.32,4.51,960,2024-07-26 15:41:45,15
1825,Mowād,Rain,94,298.17,4.26,953,2024-07-26 15:42:20,15
1826,Mudkhed,Clouds,87,300.17,7.89,960,2024-07-26 15:39:30,15
1827,Mukher,Clouds,89,296.44,7.41,956,2024-07-26 15:40:16,15
1828,Mūl,Rain,92,298.31,5.24,977,2024-07-26 15:38:09,15
1829,Mumbai,Clouds,83,301.14,5.14,1002,2024-07-26 15:38:32,15
1830,Murbād,Clouds,85,301.18,6.58,995,2024-07-26 15:42:30,15
1831,Murgūd,Clouds,86,297.87,6.79,945,2024-07-26 15:42:31,15
1832,Murtajāpur,Clouds,85,299.35,6.93,966,2024-07-26 15:40:29,15
1833,Murum,Clouds,56,288.63,3.92,983,2024-07-26 15:42:33,15
1834,Nagapur,Clouds,77,300.06,12.06,942,2024-07-26 15:42:33,15
1835,Nāgothana,Clouds,90,300.02,4.29,1003,2024-07-26 15:42:34,15
1836,Nagpur,Haze,94,301.16,2.57,964,2024-07-26 15:38:13,15
1837,Nagpur,Haze,94,301.19,2.57,964,2024-07-26 15:42:34,15
1838,Naldurg,Clouds,85,296.41,8.27,941,2024-07-26 15:42:36,15
1839,Nampur,Clouds,72,299.53,8.63,940,2024-07-26 15:42:36,15
1840,Nāndgaon,Clouds,68,301.07,11.35,948,2024-07-26 15:41:45,15
1841,Nāndūra Buzurg,Clouds,84,299.7,6.39,970,2024-07-26 15:42:38,15
1842,Nāndūra Buzurg,Clouds,84,299.7,6.39,970,2024-07-26 15:41:45,15
1843,Nandurbar,Clouds,77,301.71,11.27,975,2024-07-26 15:40:39,15
1844,Narayangaon,Clouds,75,299.52,10.41,931,2024-07-26 15:39:24,15
1845,Narkhed,Clouds,94,298.13,4.54,953,2024-07-26 15:42:40,15
1846,Nashik,Clouds,84,298.88,11.24,939,2024-07-26 15:40:44,15
1847,Nashik,Clouds,84,298.8,11.2,938,2024-07-26 15:38:30,15
1848,Navi Mumbai,Clouds,83,301.12,5.14,1002,2024-07-26 15:38:04,15
1849,Neral,Clouds,89,300.94,5.11,999,2024-07-26 15:42:42,15
1850,Nerur,Clouds,40,307.95,8.85,992,2024-07-26 15:42:42,15
1851,Nevasa,Clouds,70,299.88,7.24,949,2024-07-26 15:42:42,15
1852,Nilanga,Clouds,88,296.09,6.84,937,2024-07-26 15:41:46,15
1853,Nipāni,Clouds,81,298.25,8.44,939,2024-07-26 15:39:28,15
1854,Niphad,Clouds,75,300.12,11.81,941,2024-07-26 15:42:44,15
1855,Osmanabad,Clouds,80,297.09,8.32,932,2024-07-26 15:42:45,15
1856,Ozar,Clouds,81,299.08,11.18,938,2024-07-26 15:41:46,15
1857,Pabal,Clouds,73,299.4,11.59,930,2024-07-26 15:42:46,15
1858,Pāchora,Clouds,66,302.97,8.69,971,2024-07-26 15:42:46,15
1859,Paithan,Clouds,74,300.97,5.46,952,2024-07-26 15:42:47,15
1860,Pālghar,Clouds,86,301.08,8.51,1001,2024-07-26 15:42:47,15
1861,Pānchgani,Clouds,86,292.41,5.0,868,2024-07-26 15:42:49,15
1862,Pandharpur,Clouds,80,297.73,8.28,954,2024-07-26 15:39:18,15
1863,Pandhurli,Clouds,84,298.58,10.69,938,2024-07-26 15:42:50,15
1864,Panhāla,Clouds,90,295.46,5.97,916,2024-07-26 15:42:51,15
1865,Panvel,Clouds,87,301.19,6.7,1003,2024-07-26 15:42:51,15
1866,Parbhani,Clouds,85,297.51,7.44,955,2024-07-26 15:42:51,15
1867,Parel,Rain,85,300.52,7.39,1005,2024-07-26 15:42:52,15
1868,Parli Vaijnāth,Clouds,79,298.09,8.44,952,2024-07-26 15:42:52,15
1869,Parola,Clouds,66,302.72,9.11,972,2024-07-26 15:42:53,15
1870,Partūr,Clouds,72,299.8,8.58,952,2024-07-26 15:41:46,15
1871,Patan,Clouds,74,300.36,5.14,863,2024-07-26 15:39:22,15
1872,Pāthardi,Clouds,74,298.45,7.59,943,2024-07-26 15:41:41,15
1873,Pāthri,Clouds,83,297.71,7.28,954,2024-07-26 15:43:03,15
1874,Pātūr,Clouds,73,301.44,8.77,958,2024-07-26 15:41:45,15
1875,Paturda,Clouds,85,299.46,6.74,972,2024-07-26 15:43:04,15
1876,Pawni,Rain,89,299.36,6.07,971,2024-07-26 15:43:05,15
1877,Pawni,Rain,89,299.36,6.07,971,2024-07-26 15:43:05,15
1878,Pedgaon,Clouds,69,299.2,8.51,946,2024-07-26 15:43:07,15
1879,Pen,Clouds,89,301.17,5.84,1003,2024-07-26 15:39:22,15
1880,Phaltan,Clouds,76,297.37,5.4,942,2024-07-26 15:43:08,15
1881,Pimpalgaon Raja,Clouds,82,299.89,6.62,967,2024-07-26 15:43:10,15
1882,Pimpri,Clouds,77,299.07,9.57,942,2024-07-26 15:43:10,15
1883,Pimpri-Chinchwad,Clouds,78,299.06,9.64,942,2024-07-26 15:43:10,15
1884,Pīpri,Haze,83,300.47,2.57,944,2024-07-26 15:41:45,15
1885,Powai,Clouds,83,300.92,5.14,998,2024-07-26 15:43:11,15
1886,Prakasha,Clouds,74,302.81,10.73,987,2024-07-26 15:43:11,15
1887,Pulgaon,Rain,88,298.93,6.66,968,2024-07-26 15:43:12,15
1888,Pune,Clouds,73,299.34,9.25,943,2024-07-26 15:40:33,15
1889,Puntamba,Clouds,71,300.49,9.54,947,2024-07-26 15:43:15,15
1890,Pūrna,Clouds,83,300.09,7.06,959,2024-07-26 15:43:16,15
1891,Pusad,Clouds,79,300.34,8.65,964,2024-07-26 15:39:58,15
1892,Rahimatpur,Clouds,87,296.46,6.97,933,2024-07-26 15:39:11,15
1893,Rāhuri,Clouds,69,300.05,8.12,946,2024-07-26 15:41:45,15
1894,Raigarh,Clouds,83,301.79,5.58,971,2024-07-26 15:39:10,15
1895,Rājāpur,Clouds,53,308.8,1.47,982,2024-07-26 15:43:19,15
1896,Rājgurunagar,Clouds,78,299.17,10.68,935,2024-07-26 15:43:19,15
1897,Rājur,Rain,88,298.89,7.11,975,2024-07-26 15:43:19,15
1898,Rājūra,Rain,86,299.65,6.96,979,2024-07-26 15:41:45,15
1899,Rāmtek,Rain,89,300.57,4.85,954,2024-07-26 15:43:22,15
1900,Ratnagiri,Clouds,84,301.2,7.02,1004,2024-07-26 15:39:36,15
1901,Rāver,Clouds,84,299.75,5.8,971,2024-07-26 15:41:45,15
1902,Revadanda,Clouds,88,300.7,6.42,1003,2024-07-26 15:43:24,15
1903,Risod,Clouds,74,300.1,10.04,941,2024-07-26 15:41:45,15
1904,Roha,Clouds,89,300.02,4.75,1000,2024-07-26 15:41:45,15
1905,Selu,Clouds,82,298.1,7.1,955,2024-07-26 15:41:19,15
1906,Sakri,Rain,46,310.91,3.67,987,2024-07-26 15:43:26,15
1907,Sangameshwar,Clouds,85,300.79,4.62,1000,2024-07-26 15:43:28,15
1908,Sangamner,Clouds,72,299.91,9.58,942,2024-07-26 15:43:28,15
1909,Sangli,Clouds,80,299.05,9.59,945,2024-07-26 15:43:28,15
1910,Sāngola,Clouds,73,299.21,9.84,949,2024-07-26 15:40:31,15
1911,Saoli,Rain,91,298.45,5.3,976,2024-07-26 15:43:31,15
1912,Saoner,Clouds,90,301.07,5.32,962,2024-07-26 15:43:32,15
1913,Sarangkheda,Clouds,71,303.27,11.68,985,2024-07-26 15:43:33,15
1914,Saswad,Clouds,75,296.94,8.31,919,2024-07-26 15:39:24,15
1915,Satānā,Clouds,78,298.45,8.35,941,2024-07-26 15:41:02,15
1916,Satara,Clouds,87,295.69,6.04,925,2024-07-26 15:39:12,15
1917,Satara,Clouds,73,299.29,9.26,942,2024-07-26 15:43:36,15
1918,Sāvantvādi,Clouds,83,300.14,5.63,986,2024-07-26 15:43:02,15
1919,Sāvda,Clouds,85,299.79,6.11,975,2024-07-26 15:41:46,15
1920,Selu,Clouds,82,298.1,7.1,955,2024-07-26 15:41:19,15
1921,Sevagram,Rain,87,299.36,6.36,970,2024-07-26 15:43:39,15
1922,Shāhāda,Clouds,72,303.1,10.29,985,2024-07-26 15:41:45,15
1923,Shāhāpur,Clouds,85,301.29,6.33,997,2024-07-26 15:43:41,15
1924,Shegaon,Clouds,82,300.03,6.83,968,2024-07-26 15:41:46,15
1925,Shikrapur,Clouds,71,299.8,11.17,940,2024-07-26 15:43:43,15
1926,Shiraguppi,Clouds,75,299.66,10.17,945,2024-07-26 15:43:44,15
1927,Shirdi,Clouds,73,299.95,9.12,946,2024-07-26 15:39:16,15
1928,Shirgaon,Clouds,86,301.12,8.8,1002,2024-07-26 15:43:44,15
1929,Shirol,Clouds,77,299.55,9.92,945,2024-07-26 15:43:45,15
1930,Shirpur,Clouds,72,302.71,10.12,982,2024-07-26 15:41:07,15
1931,Shirud,Clouds,74,301.14,5.14,1009,2024-07-26 15:43:45,15
1932,Shirwal,Clouds,79,297.21,6.01,938,2024-07-26 15:43:46,15
1933,Shivaji Nagar,Clouds,74,299.31,9.31,943,2024-07-26 15:43:47,15
1934,Shrīgonda,Clouds,71,298.77,9.11,941,2024-07-26 15:41:06,15
1935,Sillod,Clouds,74,299.9,9.67,934,2024-07-26 15:41:04,15
1936,Sindi,Rain,89,301.64,5.82,972,2024-07-26 15:41:03,15
1937,Sindkheda,Clouds,68,303.43,11.37,981,2024-07-26 15:43:49,15
1938,Sennar,Clouds,54,303.99,8.55,962,2024-07-26 15:43:49,15
1939,Sirūr,Clouds,70,299.86,11.33,942,2024-07-26 15:41:49,15
1940,Solapur,Clouds,82,297.14,8.2,952,2024-07-26 15:43:51,15
1941,Sonala,Clouds,86,296.72,7.24,942,2024-07-26 15:43:51,15
1942,Sonegaon,Rain,87,299.33,6.15,970,2024-07-26 15:40:03,15
1943,Songir,Clouds,78,301.12,10.94,973,2024-07-26 15:43:52,15
1944,Sonvad,Clouds,71,303.05,11.16,983,2024-07-26 15:43:52,15
1945,Soygaon,Clouds,71,301.31,7.94,960,2024-07-26 15:41:46,15
1946,Srīvardhan,Clouds,86,301.31,6.75,1004,2024-07-26 15:43:53,15
1947,Surgāna,Clouds,86,297.69,6.13,942,2024-07-26 15:43:53,15
1948,Talegaon Dābhāde,Clouds,84,298.04,9.13,937,2024-07-26 15:43:55,15
1949,Talegaon Dhamdhere,Clouds,70,299.88,10.96,942,2024-07-26 15:43:55,15
1950,Taloda,Clouds,78,302.31,9.2,986,2024-07-26 15:43:56,15
1951,Tārāpur,Clouds,87,300.77,8.99,1001,2024-07-26 15:43:57,15
1952,Tāsgaon,Clouds,82,298.5,9.51,942,2024-07-26 15:43:58,15
1953,Telhāra,Clouds,86,299.11,6.89,968,2024-07-26 15:41:46,15
1954,Thalner,Clouds,73,302.46,9.52,983,2024-07-26 15:44:01,15
1955,Thāne,Clouds,83,301.1,5.14,1001,2024-07-26 15:39:12,15
1956,Trimbak,Clouds,92,295.65,9.16,913,2024-07-26 15:44:01,15
1957,Tuljāpur,Clouds,85,296.26,7.24,933,2024-07-26 15:41:46,15
1958,Tumsar,Rain,89,299.65,4.93,967,2024-07-26 15:44:03,15
1959,Udgīr,Clouds,87,295.6,7.33,932,2024-07-26 15:44:03,15
1960,Ulhasnagar,Clouds,85,301.15,6.29,1002,2024-07-26 15:41:57,15
1961,Umarga,Clouds,87,296.2,7.82,941,2024-07-26 15:42:40,15
1962,Umarkhed,Rain,84,298.36,8.42,955,2024-07-26 15:44:04,15
1963,Umred,Rain,89,301.31,6.16,966,2024-07-26 15:44:04,15
1964,Uran,Clouds,86,301.13,7.62,1002,2024-07-26 15:44:06,15
1965,Uruli Kanchan,Clouds,67,299.9,9.68,943,2024-07-26 15:44:06,15
1966,Wageningen,Mist,95,291.88,4.12,1008,2024-07-26 15:44:06,15
1967,Vadgaon,Clouds,66,302.68,9.8,974,2024-07-26 15:44:06,15
1968,Vaijāpur,Clouds,68,301.27,11.96,944,2024-07-26 15:44:07,15
1969,Vairag,Clouds,81,297.49,7.4,948,2024-07-26 15:44:07,15
1970,Valsang,Clouds,83,297.08,7.34,951,2024-07-26 15:44:08,15
1971,Varangaon,Clouds,84,299.62,6.14,975,2024-07-26 15:44:09,15
1972,Vashi,Clouds,83,301.16,5.14,1002,2024-07-26 15:44:09,15
1973,Vasind,Clouds,85,301.43,6.16,999,2024-07-26 15:44:09,15
1974,Vatul,Clouds,76,302.25,10.83,985,2024-07-26 15:44:10,15
1975,Vengurla,Clouds,82,300.91,8.21,998,2024-07-26 15:44:10,15
1976,Vinchur,Clouds,73,300.19,11.91,938,2024-07-26 15:44:13,15
1977,Virār,Clouds,84,302.16,7.97,1003,2024-07-26 15:44:14,15
1978,Vite,Clouds,80,297.93,9.29,928,2024-07-26 15:39:42,15
1979,Wadala,Clouds,83,301.18,5.14,1003,2024-07-26 15:44:15,15
1980,Wadgaon,Clouds,86,297.7,8.86,935,2024-07-26 15:44:15,15
1981,Wadner,Rain,87,299.39,6.22,973,2024-07-26 15:44:15,15
1982,Wagholi,Clouds,71,299.71,10.27,940,2024-07-26 15:44:17,15
1983,Wai,Clouds,83,296.24,5.01,927,2024-07-26 15:44:17,15
1984,Wakad,Clouds,78,298.8,9.35,940,2024-07-26 15:44:18,15
1985,Walgaon,Clouds,90,298.47,7.14,965,2024-07-26 15:44:18,15
1986,Walki,Clouds,69,299.9,11.18,933,2024-07-26 15:44:19,15
1987,Wani,Rain,88,298.78,7.22,975,2024-07-26 15:44:19,15
1988,Wardha,Rain,86,299.21,6.53,967,2024-07-26 15:44:20,15
1989,Warora,Rain,88,299.11,6.7,976,2024-07-26 15:41:46,15
1990,Warud,Rain,93,298.38,3.48,955,2024-07-26 15:44:20,15
1991,Wāshīm,Clouds,76,300.24,9.93,941,2024-07-26 15:44:22,15
1992,Yāval,Clouds,84,300.01,6.71,976,2024-07-26 15:41:46,15
1993,Yavatmal,Rain,85,298.79,6.5,950,2024-07-26 15:40:17,15
1994,Yeola,Clouds,68,301.1,12.64,941,2024-07-26 15:44:23,15
1995,Achalpur,Clouds,88,298.43,4.39,958,2024-07-26 16:36:19,16
1996,Aheri,Rain,92,298.68,3.87,984,2024-07-26 16:37:29,16
1997,Ahmadpur,Clouds,80,297.75,8.02,945,2024-07-26 16:37:30,16
1998,Ahmednagar,Clouds,69,300.11,10.9,932,2024-07-26 16:32:58,16
1999,Airoli,Mist,84,302.16,5.66,1002,2024-07-26 16:37:30,16
2000,Ajara,Clouds,75,298.68,1.14,827,2024-07-26 16:37:30,16
2001,Akalkot,Clouds,80,297.68,8.01,954,2024-07-26 16:37:31,16
2002,Akola,Clouds,83,299.61,7.03,969,2024-07-26 16:37:31,16
2003,Akot,Clouds,85,299.47,7.08,965,2024-07-26 16:33:24,16
2004,Alandi,Clouds,77,299.5,10.22,941,2024-07-26 16:37:32,16
2005,Ale,Clear,17,306.45,3.26,875,2024-07-26 16:37:33,16
2006,Alibag,Clouds,87,302.19,7.34,1003,2024-07-26 16:37:33,16
2007,Allāpalli,Rain,93,298.43,3.64,982,2024-07-26 16:37:33,16
2008,Amalner,Clouds,69,302.66,9.02,979,2024-07-26 16:37:34,16
2009,Ambarnath,Clouds,84,301.93,6.34,998,2024-07-26 16:37:14,16
2010,Ambad,Clouds,68,300.56,8.5,945,2024-07-26 16:37:35,16
2011,Ambajogai,Clouds,83,296.46,8.31,933,2024-07-26 16:35:15,16
2012,Ambernath,Clouds,84,302.03,6.26,1000,2024-07-26 16:37:36,16
2013,Amgaon,Rain,76,302.69,5.49,958,2024-07-26 16:37:36,16
2014,Amrāvati,Clouds,88,298.69,7.58,961,2024-07-26 16:37:37,16
2015,Andheri,Clouds,76,303.92,1.6,918,2024-07-26 16:37:38,16
2016,Andura,Clouds,83,299.97,7.2,972,2024-07-26 16:37:38,16
2017,Anjangaon,Clouds,86,299.17,6.34,961,2024-07-26 16:36:23,16
2018,Anshing,Rain,74,300.54,9.71,941,2024-07-26 16:37:40,16
2019,Arag,Clouds,73,299.85,10.77,939,2024-07-26 16:37:40,16
2020,Ārangaon,Clouds,75,297.93,8.61,942,2024-07-26 16:37:41,16
2021,Artist Village,Mist,84,302.05,5.66,1000,2024-07-26 16:37:42,16
2022,Ārvi,Clouds,89,298.8,7.36,965,2024-07-26 16:37:42,16
2023,Ashta,Rain,82,301.27,5.97,943,2024-07-26 16:37:42,16
2024,Ashti,Clouds,73,299.68,8.32,953,2024-07-26 16:37:42,16
2025,Asoda,Clouds,79,300.45,6.99,977,2024-07-26 16:37:43,16
2026,Astagaon,Clouds,65,301.45,10.37,944,2024-07-26 16:37:43,16
2027,Aurangabad,Haze,78,301.2,5.66,939,2024-07-26 16:34:17,16
2028,Vic,Clear,70,298.85,0.45,958,2024-07-26 16:37:45,16
2029,Badlapur,Clouds,85,302.04,6.07,1000,2024-07-26 16:37:45,16
2030,Badnapur,Rain,69,301.57,9.27,945,2024-07-26 16:37:46,16
2031,Badnera,Clouds,87,298.7,7.44,961,2024-07-26 16:37:46,16
2032,Bagewadi,Clouds,62,301.44,11.66,945,2024-07-26 16:37:46,16
2033,Bālāpur,Clouds,79,300.62,6.9,968,2024-07-26 16:37:47,16
2034,Ballarpur,Rain,85,299.8,6.73,979,2024-07-26 16:37:48,16
2035,Ballarpur,Rain,85,299.8,6.73,979,2024-07-26 16:37:49,16
2036,Bārāmati,Clouds,73,297.82,7.04,943,2024-07-26 16:37:51,16
2037,Bārsi,Clouds,74,298.66,8.75,946,2024-07-26 16:37:52,16
2038,Basmat,Clouds,85,301.08,7.82,958,2024-07-26 16:37:52,16
2039,Bavdhan,Clouds,79,298.67,8.75,936,2024-07-26 16:37:52,16
2040,Bawanbir,Clouds,86,299.06,6.0,965,2024-07-26 16:37:52,16
2041,Beed,Clouds,87,297.8,6.91,945,2024-07-26 16:37:53,16
2042,Bhandāra,Rain,86,300.48,6.21,968,2024-07-26 16:36:37,16
2043,Bhigvan,Clouds,69,299.04,8.57,948,2024-07-26 16:37:55,16
2044,Bhiwandi,Clouds,83,302.07,6.38,1000,2024-07-26 16:37:55,16
2045,Bhiwapur,Rain,90,299.07,5.74,969,2024-07-26 16:37:56,16
2046,Bhokar,Clouds,86,300.64,7.99,951,2024-07-26 16:37:57,16
2047,Bhokardan,Clouds,73,299.98,9.33,937,2024-07-26 16:37:57,16
2048,Bhoom,Clouds,81,296.97,7.93,938,2024-07-26 16:37:57,16
2049,Bhor,Clouds,84,297.6,6.83,935,2024-07-26 16:37:57,16
2050,Bhudgaon,Clouds,79,299.07,9.68,943,2024-07-26 16:37:58,16
2051,Bhusāval,Clouds,82,300.06,6.67,977,2024-07-26 16:37:59,16
2052,Bijur,Clear,21,295.99,2.7,744,2024-07-26 16:38:00,16
2053,Bilashi,Clear,31,301.68,3.51,995,2024-07-26 16:38:00,16
